id,label
131162,frog
131163,horse
131164,bird
131165,dog
131166,ship
131167,airplane
131168,truck
131169,deer
131170,frog
131171,horse
131172,dog
131173,frog
131174,dog
131175,airplane
131176,truck
131177,frog
131178,deer
131179,frog
131180,deer
131181,dog
131182,frog
131183,deer
131184,bird
131185,frog
131186,airplane
131187,airplane
131188,horse
131189,automobile
131190,truck
131191,bird
131192,cat
131193,deer
131194,deer
131195,horse
131196,cat
131197,bird
131198,cat
131199,frog
131200,dog
131201,frog
131202,deer
131203,deer
131204,horse
131205,airplane
131206,airplane
131207,cat
131208,horse
131209,frog
131210,deer
131211,dog
131212,truck
131213,dog
131214,deer
131215,dog
131216,deer
131217,automobile
131218,airplane
131219,deer
131220,cat
131221,truck
131222,deer
131223,deer
131224,bird
131225,truck
131226,cat
131227,deer
131228,deer
131229,bird
131230,bird
131231,airplane
131232,bird
131233,bird
131234,cat
131235,bird
131236,airplane
131237,deer
131238,airplane
131239,ship
131240,cat
131241,dog
131242,frog
131243,automobile
131244,cat
131245,ship
131246,deer
131247,cat
131248,cat
131249,cat
131250,deer
131251,airplane
131252,horse
131253,ship
131254,deer
131255,ship
131256,deer
131257,automobile
131258,frog
131259,dog
131260,cat
131261,deer
131262,airplane
131263,dog
131264,frog
131265,frog
131266,frog
131267,bird
131268,cat
131269,cat
131270,cat
131271,deer
131272,horse
131273,dog
131274,ship
131275,frog
131276,frog
131277,deer
131278,dog
131279,dog
131280,bird
131281,dog
131282,automobile
131283,automobile
131284,truck
131285,automobile
131286,dog
131287,frog
131288,ship
131289,dog
131290,horse
131291,ship
131292,airplane
131293,bird
131294,frog
131295,ship
131296,truck
131297,frog
131298,frog
131299,cat
131300,truck
131301,deer
131302,automobile
131303,horse
131304,cat
131305,dog
131306,bird
131307,dog
131308,frog
131309,deer
131310,airplane
131311,horse
131312,cat
131313,horse
131314,ship
131315,deer
131316,automobile
131317,bird
131318,bird
131319,horse
131320,airplane
131321,bird
131322,deer
131323,frog
131324,frog
131325,airplane
131326,truck
131327,bird
131328,truck
131329,airplane
131330,truck
131331,deer
131332,dog
131333,deer
131334,ship
131335,airplane
131336,airplane
131337,airplane
131338,cat
131339,dog
131340,deer
131341,frog
131342,airplane
131343,deer
131344,frog
131345,truck
131346,frog
131347,truck
131348,deer
131349,horse
131350,dog
131351,bird
131352,dog
131353,deer
131354,cat
131355,ship
131356,dog
131357,airplane
131358,airplane
131359,cat
131360,dog
131361,cat
131362,cat
131363,deer
131364,deer
131365,horse
131366,deer
131367,airplane
131368,truck
131369,truck
131370,bird
131371,deer
131372,cat
131373,airplane
131374,dog
131375,horse
131376,airplane
131377,cat
131378,ship
131379,deer
131380,airplane
131381,airplane
131382,ship
131383,airplane
131384,airplane
131385,deer
131386,airplane
131387,deer
131388,horse
131389,dog
131390,ship
131391,cat
131392,deer
131393,frog
131394,dog
131395,horse
131396,dog
131397,ship
131398,bird
131399,cat
131400,cat
131401,bird
131402,frog
131403,horse
131404,bird
131405,bird
131406,deer
131407,dog
131408,frog
131409,automobile
131410,dog
131411,dog
131412,deer
131413,automobile
131414,cat
131415,cat
131416,bird
131417,bird
131418,frog
131419,automobile
131420,airplane
131421,bird
131422,deer
131423,frog
131424,horse
131425,bird
131426,deer
131427,cat
131428,frog
131429,ship
131430,horse
131431,ship
131432,ship
131433,dog
131434,deer
131435,bird
131436,bird
131437,bird
131438,truck
131439,frog
131440,cat
131441,frog
131442,truck
131443,bird
131444,airplane
131445,dog
131446,frog
131447,truck
131448,dog
131449,horse
131450,automobile
131451,automobile
131452,cat
131453,horse
131454,deer
131455,airplane
131456,truck
131457,ship
131458,deer
131459,frog
131460,horse
131461,bird
131462,bird
131463,horse
131464,dog
131465,deer
131466,airplane
131467,deer
131468,cat
131469,cat
131470,frog
131471,frog
131472,horse
131473,deer
131474,dog
131475,cat
131476,ship
131477,dog
131478,airplane
131479,frog
131480,deer
131481,frog
131482,deer
131483,horse
131484,bird
131485,cat
131486,horse
131487,truck
131488,ship
131489,horse
131490,airplane
131491,deer
131492,deer
131493,deer
131494,horse
131495,horse
131496,airplane
131497,ship
131498,truck
131499,cat
131500,frog
131501,dog
131502,airplane
131503,cat
131504,deer
131505,airplane
131506,airplane
131507,bird
131508,truck
131509,frog
131510,cat
131511,deer
131512,ship
131513,ship
131514,truck
131515,deer
131516,bird
131517,truck
131518,airplane
131519,bird
131520,frog
131521,frog
131522,frog
131523,automobile
131524,deer
131525,frog
131526,ship
131527,horse
131528,deer
131529,automobile
131530,bird
131531,dog
131532,bird
131533,truck
131534,truck
131535,cat
131536,bird
131537,cat
131538,cat
131539,automobile
131540,dog
131541,frog
131542,frog
131543,ship
131544,cat
131545,airplane
131546,deer
131547,automobile
131548,ship
131549,deer
131550,airplane
131551,truck
131552,deer
131553,ship
131554,bird
131555,airplane
131556,automobile
131557,deer
131558,bird
131559,ship
131560,airplane
131561,frog
131562,ship
131563,horse
131564,frog
131565,dog
131566,airplane
131567,deer
131568,deer
131569,deer
131570,ship
131571,frog
131572,deer
131573,cat
131574,automobile
131575,cat
131576,airplane
131577,deer
131578,deer
131579,automobile
131580,cat
131581,cat
131582,cat
131583,horse
131584,airplane
131585,dog
131586,deer
131587,horse
131588,deer
131589,frog
131590,ship
131591,cat
131592,cat
131593,frog
131594,cat
131595,frog
131596,bird
131597,dog
131598,truck
131599,deer
131600,deer
131601,deer
131602,deer
131603,deer
131604,deer
131605,cat
131606,airplane
131607,ship
131608,dog
131609,frog
131610,airplane
131611,frog
131612,dog
131613,dog
131614,automobile
131615,cat
131616,deer
131617,truck
131618,deer
131619,automobile
131620,cat
131621,horse
131622,cat
131623,bird
131624,horse
131625,dog
131626,horse
131627,automobile
131628,automobile
131629,bird
131630,horse
131631,cat
131632,frog
131633,dog
131634,bird
131635,cat
131636,frog
131637,deer
131638,airplane
131639,horse
131640,cat
131641,cat
131642,horse
131643,airplane
131644,deer
131645,truck
131646,horse
131647,frog
131648,truck
131649,cat
131650,horse
131651,automobile
131652,cat
131653,airplane
131654,bird
131655,deer
131656,bird
131657,bird
131658,bird
131659,airplane
131660,dog
131661,airplane
131662,frog
131663,dog
131664,horse
131665,cat
131666,airplane
131667,deer
131668,deer
131669,deer
131670,ship
131671,frog
131672,bird
131673,frog
131674,deer
131675,frog
131676,bird
131677,dog
131678,frog
131679,horse
131680,cat
131681,airplane
131682,horse
131683,airplane
131684,horse
131685,ship
131686,cat
131687,deer
131688,deer
131689,airplane
131690,deer
131691,dog
131692,deer
131693,airplane
131694,frog
131695,cat
131696,ship
131697,cat
131698,dog
131699,ship
131700,deer
131701,cat
131702,truck
131703,ship
131704,frog
131705,bird
131706,truck
131707,deer
131708,bird
131709,horse
131710,truck
131711,dog
131712,deer
131713,dog
131714,dog
131715,frog
131716,dog
131717,airplane
131718,airplane
131719,dog
131720,airplane
131721,airplane
131722,airplane
131723,frog
131724,airplane
131725,frog
131726,dog
131727,airplane
131728,deer
131729,cat
131730,truck
131731,frog
131732,frog
131733,automobile
131734,airplane
131735,bird
131736,horse
131737,ship
131738,cat
131739,truck
131740,ship
131741,horse
131742,bird
131743,truck
131744,cat
131745,bird
131746,cat
131747,deer
131748,dog
131749,horse
131750,airplane
131751,deer
131752,deer
131753,deer
131754,truck
131755,airplane
131756,deer
131757,deer
131758,dog
131759,dog
131760,frog
131761,frog
131762,cat
131763,ship
131764,deer
131765,truck
131766,airplane
131767,dog
131768,frog
131769,frog
131770,ship
131771,dog
131772,ship
131773,airplane
131774,deer
131775,bird
131776,deer
131777,deer
131778,truck
131779,airplane
131780,ship
131781,cat
131782,ship
131783,deer
131784,airplane
131785,bird
131786,deer
131787,airplane
131788,dog
131789,airplane
131790,dog
131791,deer
131792,frog
131793,cat
131794,cat
131795,bird
131796,automobile
131797,cat
131798,deer
131799,airplane
131800,cat
131801,bird
131802,airplane
131803,dog
131804,dog
131805,airplane
131806,frog
131807,cat
131808,deer
131809,ship
131810,bird
131811,ship
131812,frog
131813,horse
131814,ship
131815,dog
131816,deer
131817,bird
131818,frog
131819,bird
131820,dog
131821,airplane
131822,automobile
131823,bird
131824,bird
131825,dog
131826,ship
131827,deer
131828,cat
131829,deer
131830,deer
131831,deer
131832,ship
131833,truck
131834,deer
131835,cat
131836,frog
131837,cat
131838,frog
131839,deer
131840,airplane
131841,deer
131842,bird
131843,dog
131844,deer
131845,dog
131846,deer
131847,automobile
131848,ship
131849,truck
131850,dog
131851,truck
131852,airplane
131853,frog
131854,dog
131855,bird
131856,deer
131857,deer
131858,deer
131859,automobile
131860,airplane
131861,dog
131862,horse
131863,dog
131864,deer
131865,cat
131866,frog
131867,cat
131868,cat
131869,dog
131870,cat
131871,cat
131872,bird
131873,deer
131874,automobile
131875,deer
131876,deer
131877,deer
131878,deer
131879,deer
131880,deer
131881,deer
131882,truck
131883,bird
131884,bird
131885,deer
131886,deer
131887,cat
131888,ship
131889,frog
131890,frog
131891,bird
131892,truck
131893,dog
131894,ship
131895,airplane
131896,airplane
131897,bird
131898,dog
131899,deer
131900,deer
131901,automobile
131902,automobile
131903,airplane
131904,cat
131905,dog
131906,airplane
131907,deer
131908,automobile
131909,airplane
131910,deer
131911,ship
131912,horse
131913,airplane
131914,airplane
131915,bird
131916,dog
131917,airplane
131918,dog
131919,ship
131920,truck
131921,deer
131922,automobile
131923,deer
131924,bird
131925,airplane
131926,deer
131927,deer
131928,frog
131929,cat
131930,deer
131931,frog
131932,dog
131933,bird
131934,bird
131935,frog
131936,bird
131937,automobile
131938,cat
131939,ship
131940,frog
131941,cat
131942,ship
131943,frog
131944,cat
131945,truck
131946,airplane
131947,frog
131948,truck
131949,airplane
131950,horse
131951,deer
131952,airplane
131953,airplane
131954,airplane
131955,bird
131956,frog
131957,deer
131958,bird
131959,truck
131960,ship
131961,automobile
131962,horse
131963,deer
131964,cat
131965,frog
131966,deer
131967,deer
131968,cat
131969,dog
131970,dog
131971,ship
131972,ship
131973,deer
131974,cat
131975,frog
131976,dog
131977,dog
131978,truck
131979,horse
131980,dog
131981,dog
131982,airplane
131983,cat
131984,frog
131985,dog
131986,deer
131987,dog
131988,airplane
131989,cat
131990,cat
131991,bird
131992,horse
131993,cat
131994,deer
131995,ship
131996,bird
131997,dog
131998,bird
131999,bird
132000,frog
132001,horse
132002,ship
132003,airplane
132004,frog
132005,truck
132006,airplane
132007,frog
132008,deer
132009,airplane
132010,frog
132011,horse
132012,frog
132013,ship
132014,airplane
132015,dog
132016,horse
132017,deer
132018,airplane
132019,bird
132020,frog
132021,deer
132022,deer
132023,cat
132024,cat
132025,dog
132026,deer
132027,cat
132028,dog
132029,dog
132030,truck
132031,ship
132032,dog
132033,cat
132034,ship
132035,cat
132036,frog
132037,truck
132038,dog
132039,airplane
132040,dog
132041,deer
132042,frog
132043,deer
132044,ship
132045,ship
132046,automobile
132047,cat
132048,deer
132049,deer
132050,automobile
132051,deer
132052,dog
132053,automobile
132054,deer
132055,ship
132056,horse
132057,dog
132058,truck
132059,truck
132060,airplane
132061,cat
132062,horse
132063,deer
132064,horse
132065,truck
132066,airplane
132067,deer
132068,cat
132069,deer
132070,deer
132071,truck
132072,automobile
132073,dog
132074,automobile
132075,horse
132076,deer
132077,deer
132078,deer
132079,frog
132080,automobile
132081,frog
132082,cat
132083,bird
132084,truck
132085,bird
132086,dog
132087,horse
132088,cat
132089,truck
132090,frog
132091,bird
132092,frog
132093,dog
132094,airplane
132095,deer
132096,horse
132097,airplane
132098,deer
132099,ship
132100,ship
132101,cat
132102,ship
132103,ship
132104,deer
132105,deer
132106,frog
132107,deer
132108,truck
132109,dog
132110,deer
132111,truck
132112,truck
132113,deer
132114,truck
132115,horse
132116,bird
132117,frog
132118,dog
132119,deer
132120,horse
132121,airplane
132122,airplane
132123,airplane
132124,ship
132125,automobile
132126,dog
132127,truck
132128,frog
132129,frog
132130,airplane
132131,truck
132132,airplane
132133,frog
132134,bird
132135,truck
132136,dog
132137,ship
132138,ship
132139,dog
132140,deer
132141,horse
132142,truck
132143,deer
132144,bird
132145,cat
132146,deer
132147,frog
132148,dog
132149,deer
132150,automobile
132151,cat
132152,dog
132153,dog
132154,deer
132155,bird
132156,horse
132157,ship
132158,cat
132159,frog
132160,cat
132161,airplane
132162,frog
132163,frog
132164,deer
132165,deer
132166,frog
132167,deer
132168,cat
132169,deer
132170,frog
132171,frog
132172,airplane
132173,cat
132174,truck
132175,airplane
132176,frog
132177,frog
132178,airplane
132179,bird
132180,frog
132181,frog
132182,cat
132183,frog
132184,automobile
132185,cat
132186,deer
132187,dog
132188,dog
132189,horse
132190,ship
132191,bird
132192,ship
132193,cat
132194,airplane
132195,deer
132196,deer
132197,deer
132198,automobile
132199,deer
132200,deer
132201,truck
132202,cat
132203,deer
132204,frog
132205,cat
132206,bird
132207,truck
132208,dog
132209,ship
132210,dog
132211,cat
132212,bird
132213,frog
132214,ship
132215,frog
132216,airplane
132217,deer
132218,frog
132219,frog
132220,airplane
132221,dog
132222,dog
132223,frog
132224,deer
132225,frog
132226,frog
132227,deer
132228,ship
132229,cat
132230,deer
132231,bird
132232,automobile
132233,frog
132234,bird
132235,deer
132236,dog
132237,airplane
132238,horse
132239,airplane
132240,cat
132241,cat
132242,deer
132243,horse
132244,dog
132245,deer
132246,ship
132247,deer
132248,airplane
132249,bird
132250,dog
132251,airplane
132252,deer
132253,cat
132254,truck
132255,cat
132256,dog
132257,deer
132258,automobile
132259,deer
132260,deer
132261,ship
132262,ship
132263,dog
132264,frog
132265,deer
132266,bird
132267,deer
132268,deer
132269,deer
132270,airplane
132271,deer
132272,cat
132273,airplane
132274,dog
132275,bird
132276,ship
132277,truck
132278,bird
132279,dog
132280,airplane
132281,frog
132282,horse
132283,automobile
132284,bird
132285,deer
132286,bird
132287,dog
132288,bird
132289,bird
132290,deer
132291,dog
132292,cat
132293,cat
132294,dog
132295,dog
132296,bird
132297,frog
132298,bird
132299,airplane
132300,deer
132301,bird
132302,dog
132303,airplane
132304,automobile
132305,cat
132306,deer
132307,automobile
132308,horse
132309,frog
132310,dog
132311,ship
132312,dog
132313,automobile
132314,airplane
132315,cat
132316,cat
132317,bird
132318,ship
132319,dog
132320,bird
132321,cat
132322,ship
132323,airplane
132324,airplane
132325,bird
132326,deer
132327,frog
132328,cat
132329,cat
132330,truck
132331,automobile
132332,deer
132333,deer
132334,frog
132335,deer
132336,horse
132337,frog
132338,ship
132339,bird
132340,deer
132341,airplane
132342,airplane
132343,horse
132344,dog
132345,ship
132346,dog
132347,bird
132348,frog
132349,frog
132350,horse
132351,automobile
132352,deer
132353,truck
132354,cat
132355,bird
132356,horse
132357,bird
132358,airplane
132359,cat
132360,cat
132361,airplane
132362,deer
132363,ship
132364,truck
132365,ship
132366,cat
132367,dog
132368,ship
132369,horse
132370,airplane
132371,cat
132372,frog
132373,deer
132374,horse
132375,cat
132376,bird
132377,airplane
132378,bird
132379,bird
132380,automobile
132381,automobile
132382,cat
132383,automobile
132384,bird
132385,truck
132386,bird
132387,cat
132388,deer
132389,automobile
132390,cat
132391,airplane
132392,ship
132393,airplane
132394,airplane
132395,frog
132396,dog
132397,ship
132398,airplane
132399,automobile
132400,horse
132401,cat
132402,cat
132403,dog
132404,cat
132405,automobile
132406,bird
132407,bird
132408,deer
132409,deer
132410,frog
132411,bird
132412,automobile
132413,deer
132414,frog
132415,frog
132416,airplane
132417,automobile
132418,deer
132419,dog
132420,horse
132421,deer
132422,deer
132423,automobile
132424,deer
132425,bird
132426,bird
132427,horse
132428,deer
132429,cat
132430,deer
132431,ship
132432,bird
132433,cat
132434,dog
132435,automobile
132436,deer
132437,ship
132438,truck
132439,deer
132440,automobile
132441,horse
132442,cat
132443,dog
132444,bird
132445,deer
132446,cat
132447,cat
132448,cat
132449,horse
132450,deer
132451,truck
132452,cat
132453,airplane
132454,automobile
132455,frog
132456,deer
132457,airplane
132458,cat
132459,dog
132460,deer
132461,cat
132462,horse
132463,cat
132464,airplane
132465,dog
132466,airplane
132467,cat
132468,bird
132469,cat
132470,deer
132471,ship
132472,horse
132473,frog
132474,deer
132475,frog
132476,frog
132477,deer
132478,automobile
132479,deer
132480,bird
132481,automobile
132482,airplane
132483,horse
132484,dog
132485,bird
132486,bird
132487,deer
132488,ship
132489,cat
132490,ship
132491,bird
132492,frog
132493,horse
132494,automobile
132495,truck
132496,cat
132497,frog
132498,deer
132499,cat
132500,dog
132501,cat
132502,bird
132503,deer
132504,deer
132505,deer
132506,bird
132507,ship
132508,ship
132509,frog
132510,bird
132511,airplane
132512,truck
132513,deer
132514,truck
132515,dog
132516,ship
132517,cat
132518,bird
132519,dog
132520,truck
132521,deer
132522,deer
132523,bird
132524,airplane
132525,truck
132526,frog
132527,horse
132528,truck
132529,cat
132530,bird
132531,airplane
132532,bird
132533,ship
132534,deer
132535,frog
132536,airplane
132537,deer
132538,airplane
132539,horse
132540,frog
132541,frog
132542,automobile
132543,dog
132544,cat
132545,bird
132546,dog
132547,truck
132548,dog
132549,truck
132550,bird
132551,airplane
132552,cat
132553,dog
132554,deer
132555,ship
132556,horse
132557,airplane
132558,horse
132559,deer
132560,cat
132561,deer
132562,automobile
132563,cat
132564,cat
132565,cat
132566,deer
132567,cat
132568,dog
132569,ship
132570,frog
132571,horse
132572,dog
132573,ship
132574,automobile
132575,frog
132576,cat
132577,ship
132578,airplane
132579,truck
132580,truck
132581,deer
132582,ship
132583,dog
132584,automobile
132585,bird
132586,bird
132587,horse
132588,horse
132589,airplane
132590,horse
132591,horse
132592,deer
132593,ship
132594,frog
132595,deer
132596,dog
132597,dog
132598,horse
132599,airplane
132600,frog
132601,deer
132602,airplane
132603,airplane
132604,airplane
132605,automobile
132606,airplane
132607,airplane
132608,truck
132609,airplane
132610,cat
132611,bird
132612,dog
132613,dog
132614,deer
132615,cat
132616,cat
132617,cat
132618,airplane
132619,deer
132620,horse
132621,cat
132622,deer
132623,frog
132624,ship
132625,ship
132626,airplane
132627,cat
132628,bird
132629,frog
132630,frog
132631,airplane
132632,bird
132633,horse
132634,airplane
132635,dog
132636,bird
132637,cat
132638,dog
132639,ship
132640,deer
132641,truck
132642,deer
132643,ship
132644,cat
132645,frog
132646,ship
132647,dog
132648,bird
132649,dog
132650,airplane
132651,deer
132652,ship
132653,cat
132654,bird
132655,deer
132656,cat
132657,deer
132658,frog
132659,automobile
132660,horse
132661,automobile
132662,frog
132663,frog
132664,automobile
132665,ship
132666,horse
132667,dog
132668,bird
132669,bird
132670,airplane
132671,dog
132672,dog
132673,cat
132674,truck
132675,automobile
132676,ship
132677,dog
132678,bird
132679,dog
132680,frog
132681,airplane
132682,ship
132683,airplane
132684,deer
132685,airplane
132686,frog
132687,cat
132688,dog
132689,automobile
132690,cat
132691,airplane
132692,frog
132693,ship
132694,horse
132695,truck
132696,automobile
132697,bird
132698,cat
132699,truck
132700,airplane
132701,deer
132702,bird
132703,bird
132704,automobile
132705,bird
132706,cat
132707,horse
132708,deer
132709,horse
132710,cat
132711,bird
132712,deer
132713,deer
132714,dog
132715,cat
132716,deer
132717,bird
132718,automobile
132719,airplane
132720,airplane
132721,deer
132722,cat
132723,frog
132724,cat
132725,frog
132726,dog
132727,cat
132728,cat
132729,frog
132730,frog
132731,cat
132732,automobile
132733,horse
132734,truck
132735,cat
132736,airplane
132737,truck
132738,cat
132739,horse
132740,horse
132741,deer
132742,bird
132743,dog
132744,deer
132745,frog
132746,truck
132747,deer
132748,ship
132749,bird
132750,cat
132751,deer
132752,cat
132753,airplane
132754,bird
132755,frog
132756,dog
132757,dog
132758,frog
132759,deer
132760,deer
132761,cat
132762,frog
132763,cat
132764,ship
132765,cat
132766,frog
132767,airplane
132768,truck
132769,frog
132770,truck
132771,cat
132772,cat
132773,cat
132774,cat
132775,deer
132776,cat
132777,airplane
132778,deer
132779,ship
132780,horse
132781,deer
132782,dog
132783,bird
132784,airplane
132785,frog
132786,airplane
132787,airplane
132788,dog
132789,dog
132790,airplane
132791,cat
132792,ship
132793,ship
132794,automobile
132795,cat
132796,horse
132797,frog
132798,cat
132799,airplane
132800,horse
132801,airplane
132802,bird
132803,ship
132804,cat
132805,airplane
132806,dog
132807,ship
132808,ship
132809,truck
132810,ship
132811,airplane
132812,horse
132813,airplane
132814,frog
132815,frog
132816,dog
132817,dog
132818,truck
132819,deer
132820,automobile
132821,bird
132822,bird
132823,dog
132824,bird
132825,frog
132826,dog
132827,dog
132828,cat
132829,dog
132830,cat
132831,bird
132832,airplane
132833,ship
132834,cat
132835,dog
132836,frog
132837,frog
132838,bird
132839,dog
132840,cat
132841,bird
132842,cat
132843,automobile
132844,airplane
132845,dog
132846,frog
132847,deer
132848,bird
132849,airplane
132850,truck
132851,deer
132852,cat
132853,dog
132854,automobile
132855,cat
132856,deer
132857,ship
132858,ship
132859,airplane
132860,cat
132861,cat
132862,cat
132863,cat
132864,bird
132865,dog
132866,frog
132867,truck
132868,airplane
132869,frog
132870,airplane
132871,dog
132872,frog
132873,dog
132874,automobile
132875,ship
132876,automobile
132877,dog
132878,deer
132879,truck
132880,airplane
132881,truck
132882,airplane
132883,dog
132884,horse
132885,dog
132886,cat
132887,deer
132888,automobile
132889,bird
132890,deer
132891,dog
132892,truck
132893,cat
132894,airplane
132895,cat
132896,deer
132897,dog
132898,airplane
132899,dog
132900,truck
132901,automobile
132902,cat
132903,cat
132904,deer
132905,automobile
132906,ship
132907,bird
132908,dog
132909,airplane
132910,cat
132911,frog
132912,airplane
132913,cat
132914,dog
132915,deer
132916,bird
132917,deer
132918,cat
132919,bird
132920,airplane
132921,bird
132922,deer
132923,deer
132924,frog
132925,bird
132926,airplane
132927,dog
132928,horse
132929,dog
132930,ship
132931,horse
132932,frog
132933,airplane
132934,ship
132935,dog
132936,dog
132937,ship
132938,frog
132939,airplane
132940,airplane
132941,dog
132942,cat
132943,cat
132944,frog
132945,dog
132946,horse
132947,cat
132948,cat
132949,horse
132950,airplane
132951,bird
132952,cat
132953,bird
132954,dog
132955,horse
132956,frog
132957,cat
132958,cat
132959,dog
132960,ship
132961,cat
132962,automobile
132963,automobile
132964,frog
132965,horse
132966,cat
132967,cat
132968,deer
132969,automobile
132970,cat
132971,ship
132972,deer
132973,frog
132974,truck
132975,ship
132976,ship
132977,cat
132978,bird
132979,dog
132980,frog
132981,deer
132982,cat
132983,dog
132984,bird
132985,cat
132986,bird
132987,deer
132988,dog
132989,deer
132990,bird
132991,deer
132992,deer
132993,frog
132994,frog
132995,airplane
132996,deer
132997,bird
132998,frog
132999,dog
133000,automobile
133001,horse
133002,frog
133003,bird
133004,airplane
133005,deer
133006,automobile
133007,horse
133008,automobile
133009,cat
133010,cat
133011,deer
133012,ship
133013,bird
133014,airplane
133015,frog
133016,airplane
133017,frog
133018,ship
133019,bird
133020,airplane
133021,dog
133022,airplane
133023,deer
133024,cat
133025,deer
133026,airplane
133027,dog
133028,cat
133029,airplane
133030,frog
133031,cat
133032,truck
133033,deer
133034,cat
133035,cat
133036,dog
133037,frog
133038,ship
133039,dog
133040,deer
133041,cat
133042,bird
133043,dog
133044,deer
133045,bird
133046,dog
133047,cat
133048,horse
133049,truck
133050,deer
133051,deer
133052,automobile
133053,deer
133054,ship
133055,frog
133056,bird
133057,bird
133058,airplane
133059,horse
133060,ship
133061,deer
133062,airplane
133063,cat
133064,horse
133065,ship
133066,dog
133067,horse
133068,cat
133069,deer
133070,horse
133071,ship
133072,bird
133073,automobile
133074,cat
133075,dog
133076,deer
133077,frog
133078,cat
133079,ship
133080,deer
133081,automobile
133082,ship
133083,automobile
133084,horse
133085,dog
133086,deer
133087,cat
133088,bird
133089,deer
133090,deer
133091,truck
133092,horse
133093,frog
133094,cat
133095,bird
133096,cat
133097,dog
133098,frog
133099,airplane
133100,dog
133101,cat
133102,frog
133103,deer
133104,horse
133105,ship
133106,deer
133107,dog
133108,ship
133109,truck
133110,cat
133111,horse
133112,cat
133113,bird
133114,bird
133115,airplane
133116,deer
133117,dog
133118,deer
133119,bird
133120,cat
133121,automobile
133122,deer
133123,deer
133124,airplane
133125,dog
133126,frog
133127,bird
133128,airplane
133129,airplane
133130,horse
133131,cat
133132,airplane
133133,deer
133134,automobile
133135,ship
133136,frog
133137,cat
133138,ship
133139,frog
133140,ship
133141,deer
133142,airplane
133143,cat
133144,dog
133145,cat
133146,dog
133147,frog
133148,airplane
133149,frog
133150,dog
133151,deer
133152,dog
133153,airplane
133154,cat
133155,airplane
133156,airplane
133157,bird
133158,horse
133159,airplane
133160,bird
133161,airplane
133162,airplane
133163,truck
133164,deer
133165,truck
133166,horse
133167,airplane
133168,deer
133169,deer
133170,bird
133171,truck
133172,dog
133173,dog
133174,deer
133175,frog
133176,bird
133177,bird
133178,frog
133179,horse
133180,bird
133181,frog
133182,airplane
133183,cat
133184,deer
133185,cat
133186,horse
133187,cat
133188,cat
133189,cat
133190,ship
133191,horse
133192,frog
133193,horse
133194,truck
133195,truck
133196,horse
133197,horse
133198,airplane
133199,dog
133200,dog
133201,deer
133202,horse
133203,bird
133204,deer
133205,deer
133206,ship
133207,bird
133208,bird
133209,frog
133210,bird
133211,ship
133212,cat
133213,bird
133214,deer
133215,bird
133216,airplane
133217,cat
133218,bird
133219,cat
133220,frog
133221,bird
133222,cat
133223,deer
133224,cat
133225,airplane
133226,dog
133227,frog
133228,dog
133229,bird
133230,airplane
133231,horse
133232,frog
133233,deer
133234,ship
133235,deer
133236,dog
133237,cat
133238,cat
133239,ship
133240,deer
133241,bird
133242,ship
133243,truck
133244,airplane
133245,ship
133246,frog
133247,deer
133248,airplane
133249,truck
133250,dog
133251,dog
133252,dog
133253,cat
133254,automobile
133255,bird
133256,frog
133257,cat
133258,truck
133259,airplane
133260,dog
133261,cat
133262,ship
133263,ship
133264,bird
133265,frog
133266,deer
133267,airplane
133268,frog
133269,frog
133270,bird
133271,deer
133272,frog
133273,bird
133274,deer
133275,cat
133276,airplane
133277,bird
133278,airplane
133279,frog
133280,dog
133281,deer
133282,cat
133283,dog
133284,bird
133285,deer
133286,dog
133287,cat
133288,dog
133289,frog
133290,airplane
133291,automobile
133292,deer
133293,ship
133294,cat
133295,ship
133296,deer
133297,cat
133298,horse
133299,deer
133300,deer
133301,dog
133302,ship
133303,horse
133304,automobile
133305,cat
133306,ship
133307,truck
133308,horse
133309,deer
133310,deer
133311,deer
133312,automobile
133313,dog
133314,ship
133315,automobile
133316,cat
133317,airplane
133318,cat
133319,bird
133320,bird
133321,bird
133322,cat
133323,bird
133324,deer
133325,ship
133326,deer
133327,dog
133328,airplane
133329,automobile
133330,cat
133331,cat
133332,deer
133333,ship
133334,automobile
133335,ship
133336,automobile
133337,ship
133338,deer
133339,dog
133340,ship
133341,horse
133342,deer
133343,ship
133344,automobile
133345,dog
133346,ship
133347,cat
133348,deer
133349,airplane
133350,bird
133351,automobile
133352,dog
133353,bird
133354,bird
133355,airplane
133356,horse
133357,frog
133358,deer
133359,dog
133360,deer
133361,truck
133362,dog
133363,dog
133364,airplane
133365,bird
133366,deer
133367,ship
133368,ship
133369,dog
133370,dog
133371,ship
133372,deer
133373,dog
133374,deer
133375,frog
133376,ship
133377,automobile
133378,deer
133379,frog
133380,bird
133381,automobile
133382,airplane
133383,bird
133384,deer
133385,deer
133386,cat
133387,ship
133388,bird
133389,frog
133390,horse
133391,bird
133392,airplane
133393,horse
133394,frog
133395,frog
133396,airplane
133397,truck
133398,ship
133399,ship
133400,deer
133401,horse
133402,horse
133403,horse
133404,automobile
133405,airplane
133406,bird
133407,automobile
133408,ship
133409,cat
133410,truck
133411,bird
133412,bird
133413,airplane
133414,deer
133415,deer
133416,deer
133417,automobile
133418,automobile
133419,deer
133420,dog
133421,ship
133422,ship
133423,dog
133424,frog
133425,cat
133426,deer
133427,deer
133428,deer
133429,airplane
133430,deer
